,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,440.0,520.0,536.0,449.0,464.0,435.0,474.0,490.0,248.0,210.0,307.0,273.0,292
Expenses,399.0,465.0,483.0,434.0,436.0,400.0,433.0,459.0,268.0,219.0,357.0,294.0,301
Operating Profit,41.0,54.0,53.0,15.0,28.0,35.0,41.0,31.0,-20.0,-9.0,-50.0,-21.0,-9
OPM %,9.0,10.0,10.0,3.0,6.0,8.0,9.0,6.0,-8.0,-4.0,-16.0,-8.0,-3
Other Income,5.0,1.0,3.0,0.0,4.0,2.0,5.0,-0.0,7.0,2.0,4.0,2.0,3
Interest,25.0,37.0,38.0,40.0,37.0,38.0,36.0,33.0,32.0,30.0,30.0,27.0,27
Depreciation,11.0,14.0,15.0,14.0,15.0,12.0,14.0,14.0,12.0,11.0,9.0,8.0,8
Profit before tax,11.0,5.0,3.0,-38.0,-20.0,-13.0,-4.0,-16.0,-57.0,-48.0,-85.0,-54.0,-40
Tax %,35.0,52.0,33.0,-0.0,23.0,93.0,103.0,38.0,26.0,1.0,-0.0,-0.0,
Net Profit,7.0,2.0,2.0,-38.0,-15.0,-1.0,0.0,-10.0,-42.0,-47.0,-85.0,-54.0,-40
EPS in Rs,5.17,1.19,1.15,-18.62,-7.54,-0.34,0.04,-2.87,-12.43,-13.91,-25.1,-16.08,-11.90
