,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,18.66,16.72,21.07,20.23,16.09,18.06,20.0,14.85,12.54,8.67,19.02,15.1,10.20
Expenses,17.62,16.0,19.79,19.08,15.39,17.37,20.67,14.5,12.39,8.71,18.29,14.85,10.31
Operating Profit,1.04,0.72,1.28,1.15,0.7,0.69,-0.67,0.35,0.15,-0.04,0.73,0.25,-0.11
OPM %,5.57,4.31,6.07,5.68,4.35,3.82,-3.35,2.36,1.2,-0.46,3.84,1.66,-1.08
Other Income,0.44,0.45,8.94,0.37,0.27,1.04,1.44,1.66,0.59,0.31,0.32,0.87,1.74
Interest,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.14,0.14,0.12,0.24,0.06,0.06,0.07,0.05,0.03,0.02,0.02,0.01,0.00
Profit before tax,1.3,1.02,10.1,1.27,0.91,1.67,0.7,1.96,0.71,0.25,1.03,1.11,1.63
Tax %,23.08,20.59,28.12,40.16,30.77,23.35,-2.86,23.47,29.58,-40.0,33.98,10.81,
Net Profit,1.0,0.81,7.27,0.77,0.63,1.28,0.73,1.51,0.49,0.34,0.68,0.98,1.75
EPS in Rs,1.93,1.56,14.04,1.49,1.22,2.47,1.41,2.92,0.95,0.66,1.31,1.89,3.38
