,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,216.0,156.0,26.0,132.0,157.0,133.0,134.0,175.0,157.0,66.0,175.0,513.0,470
Expenses,218.0,168.0,44.0,146.0,173.0,163.0,173.0,208.0,178.0,121.0,209.0,429.0,384
Operating Profit,-2.0,-12.0,-18.0,-14.0,-16.0,-31.0,-40.0,-33.0,-21.0,-55.0,-35.0,84.0,86
OPM %,-1.0,-8.0,-69.0,-10.0,-10.0,-23.0,-30.0,-19.0,-14.0,-83.0,-20.0,16.0,18
Other Income,1.0,3.0,1.0,7.0,57.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,2
Interest,8.0,8.0,10.0,8.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2
Depreciation,5.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4
Profit before tax,-13.0,-21.0,-30.0,-17.0,34.0,-35.0,-44.0,-38.0,-24.0,-58.0,-34.0,79.0,82
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-28.0,
Net Profit,-13.0,-21.0,-30.0,-17.0,34.0,-35.0,-45.0,-38.0,-24.0,-58.0,-34.0,101.0,105
EPS in Rs,-8.64,-14.31,-20.47,-11.57,22.74,-23.82,-30.25,-25.62,-1.94,-4.76,-2.79,8.3,8.58
