,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,390,436.0,468.0,498.0,448.0,368.0,327.0,392.0,334.0,280.0,303.0,427.0,360
Expenses,356,394.0,418.0,465.0,403.0,331.0,295.0,364.0,308.0,232.0,294.0,390.0,338
Operating Profit,34,42.0,50.0,34.0,44.0,38.0,31.0,28.0,27.0,48.0,9.0,36.0,22
OPM %,9,10.0,11.0,7.0,10.0,10.0,10.0,7.0,8.0,17.0,3.0,8.0,6
Other Income,13,8.0,21.0,16.0,22.0,25.0,21.0,25.0,27.0,15.0,14.0,13.0,11
Interest,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Depreciation,11,11.0,11.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
Profit before tax,35,38.0,59.0,45.0,62.0,57.0,47.0,47.0,48.0,57.0,17.0,43.0,27
Tax %,31,36.0,26.0,25.0,34.0,28.0,17.0,26.0,3.0,25.0,16.0,24.0,
Net Profit,24,24.0,44.0,33.0,41.0,41.0,39.0,34.0,46.0,43.0,15.0,33.0,21
EPS in Rs,,2.58,4.7,3.59,4.38,5.12,4.8,4.29,5.76,5.34,1.81,4.09,2.61
