,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,10,10,10,10,10,10,10,10,10,10,10,10.0
Reserves,127,196,221,294,371,522,627,638,677,698,725,758,790.0
Preference Capital,29,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,299,424,440,383,468,436,496,523,454,440,568,485,730.0
Other Liabilities,235,156,211,377,341,423,610,481,572,772,784,970,1202.0
Total Liabilities,669,787,882,1064,1190,1391,1744,1653,1713,1919,2087,2223,2732.0
Fixed Assets,283,326,339,351,385,497,521,514,579,657,657,697,726.0
CWIP,2,4,8,3,40,14,2,8,11,12,14,7,22.0
Investments,0,0,0,0,0,0,0,9,10,10,11,11,11.0
Other Assets,385,457,535,709,765,880,1221,1121,1114,1241,1406,1508,1973.0
Total Assets,669,787,882,1064,1190,1391,1744,1653,1713,1919,2087,2223,2732.0
