,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77.0,73.0,82.0,77.0,61.0,65.0,165.0,240.0,258.0,250.0,411.0,589.0,624
Expenses,68.0,65.0,73.0,67.0,52.0,59.0,147.0,222.0,229.0,218.0,348.0,450.0,459
Operating Profit,9.0,8.0,9.0,9.0,8.0,6.0,18.0,19.0,29.0,33.0,62.0,139.0,165
OPM %,12.0,11.0,11.0,12.0,14.0,9.0,11.0,8.0,11.0,13.0,15.0,24.0,26
Other Income,-0.0,1.0,0.0,-2.0,0.0,3.0,20.0,1.0,0.0,0.0,1.0,1.0,1
Interest,4.0,5.0,4.0,4.0,4.0,3.0,25.0,73.0,89.0,34.0,23.0,22.0,20
Depreciation,2.0,2.0,2.0,2.0,2.0,4.0,12.0,21.0,22.0,22.0,21.0,21.0,21
Profit before tax,3.0,2.0,2.0,1.0,2.0,3.0,0.0,-74.0,-82.0,-23.0,18.0,97.0,125
Tax %,29.0,32.0,38.0,70.0,40.0,16.0,20.0,40.0,26.0,26.0,24.0,36.0,
Net Profit,2.0,1.0,2.0,0.0,1.0,2.0,0.0,-45.0,-61.0,-17.0,14.0,62.0,83
EPS in Rs,0.73,0.5,0.51,0.11,0.3,0.54,0.06,-9.91,-13.56,-2.68,2.14,9.17,12.37
