,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,85.7,83.32,92.73,86.26,54.29,43.73,66.48,90.23,77.43,32.56,35.12,0.00,1.88
Expenses,65.09,197.17,81.38,157.17,63.54,46.04,23.21,54.89,98.75,24.3,13.28,3.31,2.94
Operating Profit,20.61,-113.85,11.35,-70.91,-9.25,-2.31,43.27,35.34,-21.32,8.26,21.84,-3.31,-1.06
OPM %,24.05,-136.64,12.24,-82.2,-17.04,-5.28,65.09,39.17,-27.53,25.37,62.19,,-56.38
Other Income,-96.07,20.77,37.12,16.08,-138.11,-27.82,3.56,-68.05,8.63,19.53,34.56,2.97,6.37
Interest,6.94,10.45,11.72,10.59,10.9,13.68,15.14,26.96,30.74,10.34,4.95,1.12,1.10
Depreciation,34.78,38.45,46.93,44.41,38.73,29.81,30.09,32.03,22.37,9.43,4.99,0.50,0.48
Profit before tax,-117.18,-141.98,-10.18,-109.83,-196.99,-73.62,1.6,-91.7,-65.8,8.02,46.46,-1.96,3.73
Tax %,9.67,2.48,29.57,3.7,1.87,1.14,-154.38,1.01,-2.29,56.36,-1.89,40.82,
Net Profit,-105.85,-138.46,-7.17,-105.77,-193.3,-72.77,4.07,-90.77,-67.31,3.5,47.34,-1.16,4.48
EPS in Rs,-29.15,-38.13,-1.97,-29.13,-53.24,-20.04,1.12,-25.0,-18.54,0.96,13.04,-0.32,1.24
