,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,19.77,17.14,20.91,21.54,2.5,1.2,2.2,0.88,0.94,0.44,1.23,1.43,6.87
Expenses,21.3,18.76,23.7,16.71,6.98,4.42,6.77,15.29,14.99,12.76,1.53,4.97,6.30
Operating Profit,-1.53,-1.62,-2.79,4.83,-4.48,-3.22,-4.57,-14.41,-14.05,-12.32,-0.3,-3.54,0.57
OPM %,-7.74,-9.45,-13.34,22.42,-179.2,-268.33,-207.73,-1637.5,-1494.68,-2800.0,-24.39,-247.55,8.30
Other Income,0.72,0.0,0.09,0.84,0.43,3.82,-3.81,2.19,0.19,0.0,15.81,5.86,0.14
Interest,0.46,0.46,0.46,0.52,4.61,3.94,3.32,3.65,4.01,4.39,4.82,5.3,5.54
Depreciation,0.02,0.01,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.00
Profit before tax,-1.29,-2.09,-3.17,5.13,-8.68,-3.35,-11.7,-15.87,-17.87,-16.71,10.68,-2.98,-4.83
Tax %,0.78,0.48,0.63,11.7,0.12,-0.3,0.26,0.0,-0.06,-0.12,0.0,0.0,
Net Profit,-1.28,-2.08,-3.15,4.54,-8.66,-3.37,-11.67,-15.86,-17.87,-16.72,10.69,-2.99,-4.83
EPS in Rs,-2.56,-4.17,-6.31,9.1,-17.35,-6.75,-23.38,-31.78,-35.81,-33.5,21.42,-5.99,-9.68
