,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,392.0,472.0,567.0,732.0,748.0,888.0,988.0,1151.0,1312.0,1128.0,1589.0,2346.0,2446
Expenses,282.0,351.0,471.0,711.0,656.0,896.0,769.0,1142.0,1662.0,1054.0,1143.0,1997.0,1873
Operating Profit,110.0,121.0,97.0,21.0,91.0,-9.0,219.0,9.0,-350.0,74.0,446.0,348.0,573
OPM %,28.0,26.0,17.0,3.0,12.0,-1.0,22.0,1.0,-27.0,7.0,28.0,15.0,23
Other Income,59.0,24.0,48.0,89.0,111.0,50.0,401.0,737.0,286.0,1584.0,13810.0,-116.0,-291
Interest,2.0,3.0,3.0,4.0,3.0,4.0,5.0,7.0,14.0,11.0,11.0,18.0,15
Depreciation,8.0,12.0,21.0,47.0,24.0,33.0,30.0,22.0,48.0,45.0,45.0,73.0,90
Profit before tax,158.0,130.0,120.0,60.0,175.0,5.0,585.0,716.0,-126.0,1602.0,14200.0,141.0,178
Tax %,34.0,41.0,49.0,124.0,33.0,935.0,14.0,17.0,-95.0,12.0,9.0,150.0,
Net Profit,106.0,76.0,60.0,-14.0,118.0,-43.0,501.0,592.0,-246.0,1418.0,12882.0,-70.0,-70
EPS in Rs,9.46,8.39,8.21,2.0,11.21,-1.95,42.05,49.43,-19.39,109.98,990.77,-8.31,-1.98
