,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,428.0,446.0,488.0,616.0,766.0,933.0,1145.0,1241.0,1436.0,1622.0,2690.0,2404.0,2547
Expenses,383.0,358.0,394.0,516.0,629.0,799.0,990.0,1062.0,1266.0,1365.0,2039.0,2107.0,2257
Operating Profit,45.0,88.0,94.0,100.0,137.0,133.0,155.0,178.0,170.0,257.0,652.0,297.0,289
OPM %,11.0,20.0,19.0,16.0,18.0,14.0,14.0,14.0,12.0,16.0,24.0,12.0,11
Other Income,0.0,-15.0,0.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,-3.0,3.0,3
Interest,21.0,27.0,17.0,23.0,33.0,22.0,30.0,29.0,56.0,62.0,55.0,38.0,48
Depreciation,24.0,24.0,25.0,28.0,40.0,42.0,56.0,55.0,81.0,91.0,87.0,87.0,91
Profit before tax,0.0,21.0,52.0,54.0,65.0,70.0,71.0,97.0,36.0,107.0,506.0,176.0,154
Tax %,0.0,33.0,33.0,24.0,32.0,18.0,27.0,34.0,33.0,35.0,36.0,6.0,
Net Profit,0.0,14.0,35.0,41.0,44.0,57.0,52.0,64.0,24.0,69.0,326.0,165.0,131
EPS in Rs,0.07,3.09,7.59,8.94,9.63,12.51,9.43,11.4,4.24,12.25,58.01,29.32,23.26
