,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,46,46,46,46,46,46,56,56,56,56,56,56,56
Reserves,41,55,86,121,160,218,361,426,438,507,820,973,1018
Borrowings,249,207,176,378,352,568,449,860,1040,962,689,980,1216
Other Liabilities,12,38,46,65,77,53,63,93,111,151,260,209,250
Total Liabilities,347,346,354,610,635,885,929,1436,1645,1676,1824,2218,2541
Fixed Assets,228,213,191,417,382,613,570,524,1140,1060,1012,1011,1588
CWIP,3,0,21,0,17,0,4,468,0,2,0,340,156
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,116,133,142,193,236,272,355,445,506,615,812,867,797
Total Assets,347,346,354,610,635,885,929,1436,1645,1676,1824,2218,2541
