,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.61,19.44,25.32,32.37,35.68,37.22,26.57,20.35,16.63,15.14,19.46,15.74,14.71
Expenses,2.49,18.83,22.72,29.52,33.29,34.74,24.26,18.23,16.04,14.69,18.58,15.28,14.87
Operating Profit,1.12,0.61,2.6,2.85,2.39,2.48,2.31,2.12,0.59,0.45,0.88,0.46,-0.16
OPM %,31.02,3.14,10.27,8.8,6.7,6.66,8.69,10.42,3.55,2.97,4.52,2.92,-1.09
Other Income,13.83,0.73,0.14,0.07,0.12,0.23,0.52,0.5,0.52,0.69,0.59,0.59,0.78
Interest,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.00
Depreciation,0.16,0.14,0.14,0.15,0.15,0.14,0.14,0.22,0.24,0.23,0.25,0.26,0.25
Profit before tax,14.79,1.2,2.59,2.77,2.35,2.56,2.68,2.39,0.87,0.91,1.22,0.79,0.37
Tax %,0.0,0.0,0.0,0.0,5.96,31.64,25.37,23.01,24.14,34.07,25.41,34.18,
Net Profit,14.79,1.2,2.59,2.78,2.21,1.76,2.0,1.84,0.66,0.59,0.91,0.53,0.24
EPS in Rs,33.71,2.74,5.9,6.34,5.04,4.01,4.56,4.19,1.5,1.34,2.07,1.21,0.55
