,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,65.0,70.0,100.0,108.0,122.0,185.0,188.0,239.0,233.0,270.0,331.0,389.0,410
Expenses,52.0,62.0,80.0,83.0,87.0,122.0,151.0,186.0,190.0,222.0,261.0,312.0,319
Operating Profit,13.0,8.0,20.0,25.0,35.0,63.0,37.0,53.0,43.0,48.0,70.0,78.0,91
OPM %,20.0,11.0,20.0,23.0,29.0,34.0,20.0,22.0,18.0,18.0,21.0,20.0,22
Other Income,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,1
Interest,5.0,9.0,14.0,6.0,4.0,10.0,15.0,32.0,30.0,28.0,21.0,26.0,29
Depreciation,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,9.0,-1.0,7.0,19.0,31.0,53.0,22.0,23.0,16.0,20.0,48.0,52.0,62
Tax %,42.0,-400.0,60.0,40.0,33.0,32.0,34.0,19.0,29.0,21.0,15.0,18.0,
Net Profit,5.0,-3.0,3.0,11.0,21.0,36.0,15.0,18.0,11.0,16.0,41.0,43.0,52
EPS in Rs,1.3,-0.72,0.32,2.46,4.63,7.97,3.05,3.15,1.33,2.71,10.04,10.37,12.60
