,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,20.61,10.44,6.5,3.37,5.63,2.14,1.61,3.91,1.76,4.62,3.19,2.23,13.04
Expenses,19.21,9.29,5.8,2.99,4.95,1.87,1.46,3.6,1.52,4.11,2.87,1.95,20.72
Operating Profit,1.4,1.15,0.7,0.38,0.68,0.27,0.15,0.31,0.24,0.51,0.32,0.28,-7.68
OPM %,6.79,11.02,10.77,11.28,12.08,12.62,9.32,7.93,13.64,11.04,10.03,12.56,-58.90
Other Income,0.09,0.0,0.07,0.05,0.04,0.24,0.04,0.1,0.07,0.02,0.21,0.29,0.19
Interest,0.05,-0.03,0.06,0.05,0.05,0.01,0.01,0.01,0.01,0.03,0.04,0.03,0.04
Depreciation,0.08,0.09,0.1,0.1,0.12,0.13,0.05,0.02,0.09,0.08,0.07,0.07,0.08
Profit before tax,1.36,1.09,0.61,0.28,0.55,0.37,0.13,0.38,0.21,0.42,0.42,0.47,-7.61
Tax %,34.56,37.61,32.79,50.0,27.27,35.14,-15.38,23.68,33.33,16.67,26.19,34.04,
Net Profit,0.88,0.69,0.42,0.14,0.4,0.24,0.16,0.3,0.15,0.35,0.32,0.31,-7.69
EPS in Rs,0.72,0.57,0.34,0.11,0.33,0.2,0.13,0.25,0.12,0.29,0.26,0.25,-6.31
