,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1385,1658.0,1824.0,1934.0,1655.0,1690.0,1751.0,1764.0,1810.0,1342.0,1844.0,2394.0,2328
Expenses,1261,1505.0,1685.0,1854.0,1612.0,1617.0,1672.0,1681.0,1690.0,1216.0,1762.0,2269.0,2191
Operating Profit,125,153.0,139.0,80.0,42.0,73.0,79.0,83.0,120.0,126.0,82.0,124.0,137
OPM %,9,9.0,8.0,4.0,3.0,4.0,5.0,5.0,7.0,9.0,4.0,5.0,6
Other Income,1,4.0,5.0,23.0,4.0,3.0,6.0,4.0,2.0,12.0,8.0,5.0,4
Interest,33,25.0,52.0,57.0,61.0,55.0,44.0,53.0,62.0,52.0,41.0,53.0,48
Depreciation,6,8.0,10.0,9.0,10.0,9.0,9.0,10.0,32.0,27.0,23.0,24.0,25
Profit before tax,87,124.0,83.0,38.0,-26.0,12.0,32.0,23.0,28.0,60.0,26.0,52.0,68
Tax %,34,32.0,34.0,36.0,-7.0,-10.0,34.0,33.0,24.0,28.0,22.0,23.0,
Net Profit,57,84.0,55.0,24.0,-28.0,13.0,21.0,16.0,21.0,43.0,20.0,40.0,53
EPS in Rs,,12.67,8.25,3.65,-4.13,1.94,3.19,2.33,3.21,6.48,3.02,6.02,7.89
