,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,50,67,67,67,67,67,67,67,67,67,67,67,67
Reserves,110,343,381,397,369,389,410,417,414,456,461,494,501
Borrowings,208,419,568,588,650,549,569,606,637,438,588,575,620
Other Liabilities,216,351,301,237,210,187,174,334,350,254,341,339,252
Total Liabilities,583,1181,1316,1289,1296,1192,1219,1423,1468,1215,1457,1475,1440
Fixed Assets,51,90,97,108,109,103,103,111,174,140,152,159,158
CWIP,1,2,2,5,0,2,0,0,0,0,0,1,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,532,1089,1218,1176,1187,1088,1116,1312,1294,1075,1305,1316,1282
Total Assets,583,1181,1316,1289,1296,1192,1219,1423,1468,1215,1457,1475,1440
