,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3516.0,3941.0,4430.0,4706.0,4749.0,5073.0,5583.0,6026.0,7595.0,9558.0,13100.0,13645.0,13256
Expenses,3306.0,3698.0,4146.0,4572.0,4642.0,4802.0,5238.0,5861.0,7316.0,8926.0,12188.0,12958.0,12636
Operating Profit,210.0,242.0,284.0,133.0,107.0,271.0,346.0,165.0,279.0,633.0,911.0,687.0,620
OPM %,6.0,6.0,6.0,3.0,2.0,5.0,6.0,3.0,4.0,7.0,7.0,5.0,5
Other Income,5.0,4.0,-3.0,39.0,173.0,27.0,182.0,139.0,-4.0,419.0,37.0,53.0,64
Interest,14.0,17.0,16.0,96.0,148.0,142.0,113.0,85.0,83.0,38.0,17.0,14.0,15
Depreciation,52.0,60.0,71.0,142.0,163.0,169.0,153.0,147.0,181.0,174.0,171.0,182.0,187
Profit before tax,150.0,169.0,194.0,-66.0,-30.0,-12.0,261.0,72.0,10.0,840.0,760.0,543.0,482
Tax %,33.0,33.0,34.0,-2.0,0.0,-13.0,6.0,-14.0,-131.0,34.0,22.0,26.0,
Net Profit,101.0,114.0,128.0,-67.0,-30.0,-14.0,246.0,82.0,23.0,553.0,595.0,403.0,355
EPS in Rs,23.3,26.36,29.54,-15.46,-7.02,-3.26,56.95,18.88,5.28,127.67,137.42,93.08,81.97
