,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.07,7.9,10.13,13.75,45.05,126.79,124.68,120.53,84.42,32.51,34.88,24.96,17.47
Expenses,1.06,7.88,10.08,13.62,44.39,124.73,122.18,117.79,84.75,30.92,35.15,25.07,19.23
Operating Profit,0.01,0.02,0.05,0.13,0.66,2.06,2.5,2.74,-0.33,1.59,-0.27,-0.11,-1.76
OPM %,0.93,0.25,0.49,0.95,1.47,1.62,2.01,2.27,-0.39,4.89,-0.77,-0.44,-10.07
Other Income,0.26,0.04,0.0,0.0,0.0,0.04,0.05,0.23,2.23,0.1,1.69,2.14,1.81
Interest,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.42,0.45,0.55,0.53,0.82,0.90
Depreciation,0.0,0.0,0.0,0.0,0.01,0.09,0.16,0.21,0.74,0.78,0.78,0.6,0.54
Profit before tax,0.27,0.06,0.05,0.13,0.65,1.99,2.23,2.34,0.71,0.36,0.11,0.61,-1.39
Tax %,-18.52,50.0,0.0,30.77,0.0,31.66,30.49,20.94,36.62,27.78,9.09,24.59,
Net Profit,0.32,0.03,0.05,0.09,0.65,1.35,1.56,1.85,0.45,0.27,0.09,0.46,-1.39
EPS in Rs,0.5,0.05,0.03,0.05,0.34,0.71,0.65,0.71,0.16,0.09,0.03,0.16,-0.50
