,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.9,3.01,0.91,3.52,3.12,2.88,3.14,2.52,2.27,2.59,3.26,2.97,2.97
Expenses,2.29,2.3,0.7,2.91,2.9,2.64,2.65,3.03,2.56,2.5,2.87,2.67,2.54
Operating Profit,0.61,0.71,0.21,0.61,0.22,0.24,0.49,-0.51,-0.29,0.09,0.39,0.3,0.43
OPM %,21.03,23.59,23.08,17.33,7.05,8.33,15.61,-20.24,-12.78,3.47,11.96,10.1,14.48
Other Income,2.54,0.02,0.03,0.0,0.03,0.0,-0.12,0.0,0.0,0.0,0.01,-0.02,0.00
Interest,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.03
Depreciation,0.07,0.08,0.06,0.06,0.04,0.03,0.02,0.05,0.09,0.04,0.02,0.03,0.04
Profit before tax,3.07,0.64,0.17,0.54,0.2,0.2,0.34,-0.57,-0.39,0.03,0.37,0.23,0.36
Tax %,17.92,32.81,29.41,29.63,35.0,30.0,38.24,7.02,-2.56,0.0,24.32,21.74,
Net Profit,2.52,0.44,0.13,0.38,0.13,0.14,0.21,-0.53,-0.4,0.03,0.28,0.18,0.25
EPS in Rs,8.6,1.5,0.44,1.3,0.44,0.48,0.72,-1.81,-1.36,0.1,0.96,0.61,0.86
