,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.4,21.8,9.09,7.89,6.95,9.53,8.32,3.74,2.07,4.44,6.78,6.18,5.27
Expenses,35.7,19.8,6.01,10.84,6.38,8.29,8.07,3.83,2.34,4.26,6.77,5.26,2.48
Operating Profit,10.7,2.0,3.08,-2.95,0.57,1.24,0.25,-0.09,-0.27,0.18,0.01,0.92,2.79
OPM %,23.06,9.17,33.88,-37.39,8.2,13.01,3.0,-2.41,-13.04,4.05,0.15,14.89,52.94
Other Income,0.27,0.21,0.21,-9.01,0.04,-0.23,-0.02,0.0,0.01,0.0,0.04,0.06,0.06
Interest,4.07,2.1,1.51,2.0,0.28,0.48,0.36,0.16,0.0,0.0,0.0,0.22,0.38
Depreciation,3.22,3.49,3.52,2.98,0.77,0.49,1.54,0.0,0.0,0.0,0.0,0.03,0.05
Profit before tax,3.68,-3.38,-1.74,-16.94,-0.44,0.04,-1.67,-0.25,-0.26,0.18,0.05,0.73,2.42
Tax %,35.6,37.57,22.41,5.08,20.45,1675.0,-178.44,0.0,0.0,16.67,0.0,28.77,
Net Profit,2.38,-2.1,-1.35,-16.09,-0.36,-0.63,-4.65,-0.25,-0.26,0.15,0.05,0.52,1.68
EPS in Rs,3.01,-2.66,-1.71,-20.37,-0.45,-0.79,-5.87,-0.32,-0.33,0.19,0.06,0.66,2.11
