,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.64,0.94,0.12,0.00,0.00,0.01,0.00,0.00,0.00,0.0,0.00,0.00,0.0
Expenses,2.43,1.15,2.08,0.73,0.03,0.05,0.12,0.03,0.27,0.41,0.38,0.63,0.59
Operating Profit,0.21,-0.21,-1.96,-0.73,-0.03,-0.04,-0.12,-0.03,-0.27,-0.41,-0.38,-0.63,-0.59
OPM %,7.95,-22.34,-1633.33,,,-400.0,,,,-1266.67,,,
Other Income,0.08,0.13,-0.01,0.06,0.01,0.0,0.25,-0.18,0.00,0.03,-1.37,0.03,0.04
Interest,0.2,0.12,0.12,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.0
Depreciation,0.31,0.31,0.3,0.02,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.0
Profit before tax,-0.22,-0.51,-2.39,-0.69,-0.02,-0.04,0.13,-0.21,-0.27,-0.38,-1.75,-0.60,-0.55
Tax %,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.0,-0.57,0.00,
Net Profit,-0.23,-0.52,-2.39,-0.69,-0.03,-0.04,0.13,-0.21,-0.27,-0.38,-1.76,-0.60,-0.56
EPS in Rs,-0.28,-0.63,-2.9,-0.84,-0.04,-0.05,0.16,-0.26,-0.33,-0.46,-2.14,-0.73,-0.67
