,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,424.0,483.0,453.0,390.0,503.0,502.0,520.0,578.0,618.0,609.0,675.0,809.0,938
Expenses,363.0,421.0,394.0,331.0,435.0,436.0,451.0,514.0,539.0,524.0,590.0,722.0,835
Operating Profit,61.0,62.0,59.0,59.0,68.0,65.0,69.0,63.0,79.0,85.0,84.0,87.0,103
OPM %,14.0,13.0,13.0,15.0,14.0,13.0,13.0,11.0,13.0,14.0,12.0,11.0,11
Other Income,6.0,8.0,7.0,7.0,10.0,13.0,18.0,17.0,5.0,7.0,7.0,6.0,8
Interest,26.0,32.0,38.0,41.0,39.0,38.0,39.0,42.0,41.0,39.0,39.0,37.0,36
Depreciation,15.0,19.0,20.0,20.0,19.0,17.0,22.0,23.0,24.0,22.0,20.0,19.0,17
Profit before tax,26.0,19.0,8.0,6.0,20.0,24.0,25.0,15.0,19.0,30.0,32.0,37.0,58
Tax %,28.0,24.0,18.0,29.0,36.0,24.0,19.0,15.0,31.0,33.0,29.0,20.0,
Net Profit,18.0,14.0,6.0,4.0,13.0,18.0,21.0,13.0,13.0,20.0,23.0,30.0,43
EPS in Rs,2.71,2.35,0.87,0.7,2.11,3.05,3.43,2.02,2.58,3.47,4.18,5.4,7.69
