,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3254.0,3831.0,3684.0,3645.0,3573.0,3950.0,4406.0,5146.0,5368.0,5268.0,5980.0,8135.0,9149
Expenses,2315.0,2823.0,3120.0,2931.0,2501.0,2754.0,3305.0,4109.0,4231.0,3720.0,4695.0,6953.0,7711
Operating Profit,939.0,1008.0,564.0,714.0,1072.0,1195.0,1101.0,1038.0,1138.0,1548.0,1285.0,1183.0,1438
OPM %,29.0,26.0,15.0,20.0,30.0,30.0,25.0,20.0,21.0,29.0,21.0,15.0,16
Other Income,32.0,40.0,86.0,87.0,88.0,44.0,36.0,28.0,37.0,35.0,30.0,37.0,42
Interest,159.0,179.0,189.0,195.0,182.0,104.0,60.0,52.0,73.0,88.0,113.0,241.0,348
Depreciation,254.0,281.0,306.0,250.0,305.0,284.0,292.0,299.0,315.0,355.0,401.0,504.0,582
Profit before tax,557.0,588.0,154.0,356.0,673.0,850.0,785.0,716.0,787.0,1140.0,801.0,474.0,550
Tax %,31.0,31.0,11.0,32.0,19.0,24.0,29.0,29.0,24.0,33.0,-11.0,27.0,
Net Profit,385.0,404.0,138.0,242.0,542.0,649.0,556.0,506.0,601.0,761.0,893.0,344.0,400
EPS in Rs,16.18,16.96,5.79,10.18,22.77,27.27,23.59,21.47,25.52,32.26,37.78,14.54,16.93
