,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,507.0,508.0,515.0,545.0,561.0,575.0,745.0,856.0,567.0,615.0,927.0,1264.0,1291
Expenses,588.0,475.0,467.0,500.0,497.0,510.0,673.0,780.0,518.0,569.0,869.0,1184.0,1207
Operating Profit,-81.0,33.0,49.0,45.0,64.0,64.0,72.0,76.0,48.0,46.0,59.0,80.0,85
OPM %,-16.0,7.0,9.0,8.0,11.0,11.0,10.0,9.0,9.0,8.0,6.0,6.0,7
Other Income,227.0,2.0,2.0,2.0,2.0,5.0,4.0,6.0,14.0,5.0,9.0,16.0,17
Interest,8.0,3.0,2.0,5.0,7.0,6.0,3.0,7.0,13.0,17.0,26.0,31.0,32
Depreciation,9.0,11.0,13.0,13.0,13.0,13.0,16.0,17.0,19.0,22.0,23.0,24.0,24
Profit before tax,129.0,21.0,36.0,30.0,46.0,49.0,57.0,58.0,31.0,12.0,19.0,40.0,45
Tax %,33.0,33.0,38.0,26.0,31.0,31.0,33.0,33.0,-17.0,26.0,25.0,26.0,
Net Profit,87.0,14.0,22.0,22.0,32.0,34.0,38.0,38.0,36.0,9.0,14.0,30.0,34
EPS in Rs,9.99,1.6,2.59,2.52,3.66,3.92,4.4,4.42,4.14,1.04,1.63,3.42,3.86
