,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2275.0,2769.0,2927.0,2608.0,2987.0,3076.0,3312.0,3643.0,3757.0,3613.0,3632.0,3718.0,3898.0
Expenses,1920.0,2269.0,2473.0,2329.0,2694.0,2803.0,3084.0,3358.0,3459.0,3274.0,3256.0,3261.0,3308.0
Operating Profit,355.0,500.0,455.0,280.0,292.0,273.0,228.0,285.0,297.0,339.0,376.0,457.0,589.0
OPM %,16.0,18.0,16.0,11.0,10.0,9.0,7.0,8.0,8.0,9.0,10.0,12.0,15.0
Other Income,32.0,47.0,27.0,-1.0,13.0,15.0,13.0,-28.0,-15.0,-4.0,23.0,13.0,5.0
Interest,123.0,107.0,105.0,108.0,106.0,104.0,101.0,99.0,109.0,121.0,125.0,122.0,109.0
Depreciation,97.0,98.0,96.0,96.0,97.0,96.0,96.0,101.0,99.0,102.0,106.0,106.0,108.0
Profit before tax,167.0,343.0,281.0,75.0,102.0,88.0,44.0,57.0,74.0,113.0,168.0,242.0,377.0
Tax %,35.0,33.0,30.0,41.0,37.0,39.0,13.0,41.0,34.0,38.0,33.0,34.0,34.0
Net Profit,110.0,230.0,195.0,44.0,65.0,54.0,38.0,35.0,50.0,67.0,112.0,159.0,249.0
EPS in Rs,4.26,9.1,7.68,1.88,2.7,2.31,1.63,1.51,2.08,2.66,4.4,6.25,9.83
