,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6745.0,6924.0,7583.0,7315.0,6898.0,7689.0,8272.0,10368.0,8723.0,9102.0,11983.0,14645.0,14861
Expenses,6416.0,6306.0,6712.0,6384.0,5782.0,6557.0,7535.0,9256.0,7737.0,7796.0,10910.0,13347.0,13099
Operating Profit,329.0,618.0,871.0,931.0,1117.0,1132.0,737.0,1112.0,986.0,1306.0,1073.0,1298.0,1762
OPM %,5.0,9.0,11.0,13.0,16.0,15.0,9.0,11.0,11.0,14.0,9.0,9.0,12
Other Income,-43.0,12.0,-41.0,-30.0,11.0,135.0,135.0,-5.0,-76.0,81.0,40.0,-25.0,36
Interest,188.0,233.0,276.0,257.0,252.0,440.0,466.0,521.0,549.0,466.0,419.0,454.0,477
Depreciation,121.0,133.0,179.0,158.0,216.0,291.0,299.0,316.0,378.0,387.0,385.0,407.0,421
Profit before tax,-23.0,264.0,374.0,486.0,660.0,535.0,107.0,270.0,-17.0,534.0,309.0,411.0,899
Tax %,-66.0,26.0,32.0,33.0,31.0,29.0,41.0,35.0,989.0,38.0,35.0,36.0,
Net Profit,-32.0,203.0,263.0,330.0,467.0,381.0,63.0,171.0,141.0,331.0,201.0,263.0,586
EPS in Rs,-1.56,9.9,12.81,14.53,20.6,16.55,2.91,7.16,6.12,12.97,8.53,10.66,23.14
