,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3069.0,4481.0,4736.0,4331.0,3784.0,3666.0,1911.0,1841.0,1643.0,2.0,1.0,2.0,1
Expenses,2802.0,3964.0,4452.0,4182.0,3468.0,3342.0,1574.0,1669.0,1618.0,17.0,4.0,58.0,148
Operating Profit,267.0,517.0,284.0,149.0,316.0,324.0,337.0,172.0,25.0,-15.0,-3.0,-56.0,-147
OPM %,9.0,12.0,6.0,3.0,8.0,9.0,18.0,9.0,2.0,-798.0,-257.0,-3742.0,-18877
Other Income,79.0,55.0,-114.0,32.0,26.0,57.0,13.0,1422.0,-835.0,300.0,185.0,-91.0,1
Interest,325.0,462.0,622.0,598.0,643.0,680.0,203.0,179.0,213.0,5.0,3.0,4.0,2
Depreciation,176.0,284.0,300.0,258.0,257.0,237.0,110.0,158.0,166.0,1.0,0.0,0.0,0
Profit before tax,-155.0,-173.0,-752.0,-675.0,-557.0,-537.0,38.0,1258.0,-1189.0,280.0,178.0,-151.0,-148
Tax %,-7.0,-20.0,12.0,4.0,23.0,13.0,40.0,13.0,-6.0,0.0,0.0,0.0,
Net Profit,-166.0,-208.0,-663.0,-649.0,-432.0,-469.0,23.0,1090.0,-1255.0,280.0,178.0,-151.0,-148
EPS in Rs,-56.08,-70.44,-220.66,-216.28,-140.85,-146.95,8.33,347.49,-395.75,93.36,56.89,-48.05,-47.27
