,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,90.09,93.53,106.43,110.43,332.47,201.74,252.88,597.92,813.58,694.74,69.3,0.00,0.0
Expenses,13.86,8.49,16.49,15.66,168.67,27.92,31.64,855.8,885.29,546.74,26.08,2.25,3.85
Operating Profit,76.23,85.04,89.94,94.77,163.8,173.82,221.24,-257.88,-71.71,148.0,43.22,-2.25,-3.85
OPM %,84.62,90.92,84.51,85.82,49.27,86.16,87.49,-43.13,-8.81,21.3,62.37,,
Other Income,0.01,0.97,0.1,0.01,0.02,1.64,0.68,20.66,156.06,15.12,-132.21,2.52,5.52
Interest,0.0,0.0,0.0,0.0,38.39,45.92,50.73,109.45,121.1,133.83,0.0,0.00,0.0
Depreciation,2.49,2.5,2.51,1.46,1.32,1.19,4.39,156.94,184.17,178.53,0.0,0.00,0.0
Profit before tax,73.75,83.51,87.53,93.32,124.11,128.35,166.8,-503.61,-220.92,-149.24,-88.99,0.27,1.67
Tax %,11.82,8.11,6.28,0.78,18.95,19.82,41.81,-1.19,47.18,64.82,0.0,0.00,
Net Profit,65.03,76.75,82.03,92.59,100.59,102.91,97.05,-509.6,-116.7,-52.5,-88.99,0.27,1.57
EPS in Rs,22.58,26.65,28.48,32.15,34.93,35.73,33.7,-176.94,-40.52,-15.58,-26.41,0.08,0.46
