,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,364.0,393.0,490.0,577.0,618.0,577.0,576.0,656.0,726.0,622.0,904.0,1118.0,1107
Expenses,283.0,322.0,396.0,454.0,497.0,500.0,462.0,558.0,601.0,506.0,720.0,898.0,915
Operating Profit,82.0,71.0,94.0,124.0,121.0,77.0,113.0,99.0,124.0,116.0,184.0,220.0,193
OPM %,22.0,18.0,19.0,21.0,20.0,13.0,20.0,15.0,17.0,19.0,20.0,20.0,17
Other Income,3.0,12.0,14.0,18.0,15.0,24.0,18.0,18.0,12.0,20.0,23.0,21.0,27
Interest,7.0,4.0,9.0,17.0,16.0,12.0,8.0,9.0,17.0,14.0,17.0,26.0,32
Depreciation,6.0,7.0,16.0,33.0,29.0,25.0,21.0,19.0,33.0,34.0,37.0,42.0,47
Profit before tax,73.0,72.0,82.0,91.0,90.0,65.0,102.0,89.0,86.0,88.0,153.0,172.0,140
Tax %,33.0,32.0,34.0,35.0,35.0,32.0,34.0,33.0,27.0,25.0,25.0,23.0,
Net Profit,49.0,49.0,54.0,60.0,59.0,44.0,68.0,60.0,63.0,66.0,114.0,133.0,108
EPS in Rs,25.91,22.77,25.03,27.5,27.12,20.32,31.25,27.42,30.24,31.98,55.01,64.03,52.15
