,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,258.0,291.0,304.0,313.0,266.0,248.0,276.0,270.0,268.0,237.0,317.0,360.0,328
Expenses,230.0,251.0,266.0,282.0,235.0,228.0,257.0,256.0,252.0,221.0,286.0,323.0,307
Operating Profit,28.0,39.0,38.0,31.0,31.0,19.0,18.0,14.0,17.0,16.0,31.0,37.0,21
OPM %,11.0,14.0,12.0,10.0,12.0,8.0,7.0,5.0,6.0,7.0,10.0,10.0,6
Other Income,1.0,1.0,3.0,3.0,4.0,11.0,9.0,4.0,2.0,1.0,1.0,2.0,2
Interest,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,2
Depreciation,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7
Profit before tax,20.0,33.0,33.0,29.0,31.0,23.0,18.0,8.0,7.0,7.0,23.0,30.0,13
Tax %,35.0,33.0,36.0,34.0,34.0,31.0,30.0,9.0,-0.0,30.0,36.0,30.0,
Net Profit,13.0,22.0,21.0,19.0,20.0,16.0,13.0,7.0,7.0,5.0,15.0,21.0,9
EPS in Rs,5.84,10.21,9.92,8.73,9.3,7.42,5.81,3.4,3.32,2.22,6.83,9.88,4.32
