,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.42,0.28,0.38,0.22,0.19,0.47,0.2,0.41,0.17,0.05,0.09,0.37,1.47
Expenses,0.33,0.3,0.39,0.2,0.26,0.46,0.25,0.47,0.26,0.11,0.16,0.24,2.49
Operating Profit,0.09,-0.02,-0.01,0.02,-0.07,0.01,-0.05,-0.06,-0.09,-0.06,-0.07,0.13,-1.02
OPM %,21.43,-7.14,-2.63,9.09,-36.84,2.13,-25.0,-14.63,-52.94,-120.0,-77.78,35.14,-69.39
Other Income,-0.14,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.02,0.02,0.02,0.04,0.09,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.07,-0.03,-0.02,-0.02,-0.11,-0.01,-0.06,-0.07,-0.09,-0.06,-0.07,0.13,1.27
Tax %,-14.29,0.0,50.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-0.08,-0.02,-0.01,-0.02,-0.09,0.0,-0.06,-0.07,-0.1,-0.06,-0.07,0.13,1.27
EPS in Rs,-0.27,-0.07,-0.03,-0.07,-0.3,0.0,-0.2,-0.23,-0.33,-0.2,-0.23,0.43,4.24
