,2011-03-01,2012-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,3,3,3,3,3,3,4,6,6,12,12,12.0
Reserves,5,6,8,9,9,11,12,25,34,46,48,59,66.0
Preference Capital,0,6,6,6,6,6,6,0,0,0,0,0,
Borrowings,12,10,38,33,31,25,23,12,6,8,0,0,0.0
Other Liabilities,3,10,13,15,16,18,16,11,13,16,19,18,17.0
Total Liabilities,21,29,61,59,58,56,54,51,60,76,79,89,96.0
Fixed Assets,13,14,47,45,43,42,39,36,34,30,34,38,40.0
CWIP,0,6,0,0,0,0,0,0,1,5,0,0,1.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,8,9,14,13,15,14,15,15,25,42,44,50,55.0
Total Assets,21,29,61,59,58,56,54,51,60,76,79,89,96.0
