,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,17.0,21.0,22.0,21.0,22.0,23.0,22.0,21.0,24.0,21.0,22.0,25.0,26
Expenses,8.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,6.0,6.0,9.0,10
Operating Profit,9.0,11.0,11.0,12.0,12.0,13.0,12.0,11.0,14.0,16.0,16.0,16.0,17
OPM %,52.0,51.0,52.0,54.0,54.0,57.0,53.0,54.0,60.0,73.0,71.0,64.0,63
Other Income,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,7
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
Depreciation,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2
Profit before tax,6.0,8.0,9.0,8.0,10.0,12.0,12.0,12.0,15.0,16.0,17.0,19.0,21
Tax %,34.0,33.0,32.0,34.0,34.0,35.0,27.0,28.0,26.0,26.0,26.0,27.0,
Net Profit,4.0,5.0,6.0,6.0,6.0,8.0,9.0,8.0,11.0,12.0,13.0,14.0,15
EPS in Rs,10.52,13.48,14.6,14.08,16.12,19.58,22.5,21.02,27.12,29.98,31.52,34.22,37.12
