,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.40,1.00,0.46,0.2,0.79,0.71,13.78,1.43,0.28,1.39,0.69,1.14,1.46
Expenses,0.21,0.32,0.17,0.17,2.18,0.1,2.01,1.62,0.22,0.96,0.49,1.07,0.94
Operating Profit,0.19,0.68,0.29,0.03,-1.39,0.61,11.77,-0.19,0.06,0.43,0.2,0.07,0.52
OPM %,47.50,68.00,63.04,15.0,-175.95,85.92,85.41,-13.29,21.43,30.94,28.99,6.14,35.62
Other Income,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.16,0.16,0.33
Interest,0.27,0.30,0.39,0.39,0.67,0.67,0.36,0.0,0.01,0.29,0.34,0.15,0.04
Depreciation,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02
Profit before tax,-0.08,0.38,-0.1,-0.36,-2.06,-0.06,11.41,-0.19,0.06,0.14,0.02,0.07,0.79
Tax %,0.00,13.16,0.0,0.0,0.0,0.0,22.61,1236.84,33.33,0.0,0.0,0.0,
Net Profit,-0.08,0.33,-0.1,-0.36,-2.06,-0.06,8.83,2.16,0.04,0.14,0.02,0.07,0.75
EPS in Rs,,,-3.17,-11.42,-65.38,-1.9,280.23,68.55,1.27,4.44,0.63,2.22,23.80
