,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1219.0,1115.0,1125.0,1313.0,1356.0,1541.0,1768.0,2133.0,2107.0,1525.0,2266.0,2895.0,2924
Expenses,1074.0,1002.0,1035.0,1195.0,1208.0,1387.0,1562.0,1959.0,1937.0,1432.0,2094.0,2673.0,2665
Operating Profit,145.0,113.0,90.0,118.0,148.0,154.0,206.0,175.0,169.0,93.0,171.0,221.0,259
OPM %,12.0,10.0,8.0,9.0,11.0,10.0,12.0,8.0,8.0,6.0,8.0,8.0,9
Other Income,4.0,5.0,4.0,3.0,3.0,8.0,29.0,25.0,20.0,39.0,17.0,33.0,28
Interest,31.0,31.0,26.0,36.0,38.0,62.0,67.0,75.0,83.0,80.0,78.0,91.0,103
Depreciation,17.0,18.0,19.0,18.0,19.0,25.0,29.0,28.0,43.0,48.0,54.0,65.0,67
Profit before tax,101.0,69.0,48.0,67.0,94.0,75.0,138.0,97.0,63.0,4.0,56.0,98.0,117
Tax %,36.0,34.0,36.0,35.0,38.0,33.0,34.0,31.0,15.0,22.0,25.0,23.0,
Net Profit,65.0,46.0,31.0,43.0,58.0,50.0,90.0,67.0,53.0,3.0,42.0,75.0,89
EPS in Rs,5.08,3.43,2.15,2.98,3.64,2.87,7.43,5.52,3.65,0.18,2.94,5.59,6.60
