,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,61,61,60,60,60,60,76,76,73,71,71,67,67.0
Reserves,244,278,311,342,454,416,528,591,628,625,664,711,756.0
Preference Capital,9,9,6,3,0,0,0,0,0,0,0,0,
Borrowings,174,163,156,195,267,299,355,445,490,618,646,685,736.0
Other Liabilities,212,251,306,334,644,709,553,631,663,579,760,855,901.0
Total Liabilities,691,754,832,931,1425,1484,1512,1744,1853,1893,2141,2318,2460.0
Fixed Assets,246,235,268,282,464,441,342,454,626,603,644,721,709.0
CWIP,2,17,13,3,3,12,27,118,33,61,76,18,55.0
Investments,0,3,26,26,33,35,69,52,45,18,45,27,45.0
Other Assets,444,499,526,620,925,996,1073,1120,1149,1211,1376,1552,1650.0
Total Assets,691,754,832,931,1425,1484,1512,1744,1853,1893,2141,2318,2460.0
