,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,15,15.0,17.0,16.0,17.0,19.0,23.0,25.0,27.0,31.0,34.0,35.0,38.0
Interest,2,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,7.0,9.0,9.0,9.0
Expenses,4,4.0,3.0,5.0,5.0,4.0,5.0,6.0,7.0,8.0,8.0,8.0,9.0
Financing Profit,9,9.0,12.0,9.0,10.0,12.0,14.0,14.0,15.0,16.0,17.0,18.0,20.0
Financing Margin %,62,62.0,70.0,60.0,57.0,63.0,62.0,57.0,56.0,52.0,49.0,52.0,53.0
Other Income,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,9,9.0,12.0,9.0,10.0,12.0,14.0,14.0,15.0,16.0,16.0,18.0,20.0
Tax %,26,46.0,25.0,24.0,26.0,27.0,24.0,25.0,26.0,25.0,28.0,27.0,27.0
Net Profit,7,5.0,9.0,7.0,7.0,9.0,11.0,11.0,11.0,12.0,12.0,13.0,15.0
EPS in Rs,3.71,2.63,4.75,3.79,3.84,4.68,5.18,5.13,5.4,5.74,5.74,6.39,6.5
Gross NPA %,0.08,1.53,2.11,2.86,3.25,2.96,1.73,1.31,0.83,0.72,0.61,0.75,0.55
Net NPA %,,0.74,1.19,1.65,1.79,1.68,0.96,0.78,0.48,0.42,0.35,0.43,0.32
