,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,461.0,666.0,1120.0,1780.0,2698.0,3908.0,5488.0,7481.0,8478.0,7565.0,6141.0,6491.0,6879
Interest,314.0,462.0,802.0,1265.0,1860.0,2644.0,3537.0,5167.0,5876.0,5101.0,4066.0,3901.0,4110
Expenses,41.0,75.0,136.0,213.0,320.0,442.0,693.0,708.0,1719.0,1234.0,964.0,1173.0,1047
Financing Profit,106.0,130.0,183.0,303.0,518.0,822.0,1258.0,1606.0,884.0,1230.0,1111.0,1416.0,1722
Financing Margin %,23.0,19.0,16.0,17.0,19.0,21.0,23.0,21.0,10.0,16.0,18.0,22.0,25
Other Income,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,4.0,7.0,15.0,5.0,2.0,3
Depreciation,0.0,1.0,3.0,8.0,15.0,19.0,24.0,31.0,66.0,59.0,53.0,51.0,49
Profit before tax,106.0,129.0,179.0,294.0,503.0,804.0,1235.0,1578.0,825.0,1187.0,1063.0,1367.0,1676
Tax %,27.0,28.0,28.0,34.0,35.0,35.0,32.0,31.0,17.0,22.0,23.0,23.0,
Net Profit,77.0,93.0,130.0,194.0,326.0,524.0,842.0,1081.0,682.0,925.0,822.0,1056.0,1292
EPS in Rs,16.8,12.07,9.45,9.95,16.73,20.57,32.9,42.01,26.39,35.78,31.72,40.7,49.80
