,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77.0,107.0,136.0,104.0,110.0,133.0,142.0,134.0,139.0,154.0,175.0,209.0,217
Expenses,75.0,103.0,132.0,102.0,108.0,129.0,138.0,131.0,135.0,149.0,170.0,203.0,211
Operating Profit,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,6
OPM %,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3
Other Income,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
Interest,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2
Profit before tax,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Tax %,29.0,35.0,29.0,17.0,27.0,28.0,26.0,44.0,41.0,23.0,26.0,18.0,
Net Profit,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1
EPS in Rs,2.43,3.6,3.56,2.8,0.73,2.8,2.2,1.57,1.53,2.53,3.5,2.96,2.96
