,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,6,7,8,8,9,9,10,10,10,11,12,13,14
Borrowings,11,12,14,14,17,22,23,27,23,25,36,37,32
Other Liabilities,5,3,6,8,8,7,10,7,13,20,15,22,35
Total Liabilities,25,26,31,33,37,41,46,46,50,59,66,76,84
Fixed Assets,7,8,8,9,11,10,12,16,17,17,18,17,17
CWIP,0,0,0,2,3,4,3,1,0,0,0,0,1
Investments,1,1,1,1,0,0,0,0,0,0,0,0,0
Other Assets,18,17,21,21,23,27,30,30,33,41,48,59,66
Total Assets,25,26,31,33,37,41,46,46,50,59,66,76,84
