,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10.0
Reserves,33,29,29,44,37,43,50,40,8,13,20,10,17.0
Preference Capital,8,8,8,0,0,0,0,0,0,0,0,0,
Borrowings,19,0,0,20,0,0,2,0,8,0,1,10,21.0
Other Liabilities,17,29,16,20,20,20,18,4,2,2,2,7,2.0
Total Liabilities,80,69,55,95,67,74,81,55,28,25,33,38,50.0
Fixed Assets,3,3,3,3,2,1,1,1,1,1,1,1,1.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,33,16,8,39,1,14,45,10,0,4,26,25,17.0
Other Assets,44,51,44,52,65,58,35,44,27,21,6,12,33.0
Total Assets,80,69,55,95,67,74,81,55,28,25,33,38,50.0
