,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,1.0,2.0,37.0,-6,10.0,28.0,-2,-31,7.0,260.0,-9,-0
Expenses,8.0,4.0,2.0,3.0,2,2.0,20.0,2,2,2.0,245.0,9,12
Operating Profit,-7.0,-3.0,-0.0,34.0,-8,7.0,9.0,-4,-33,5.0,15.0,-18,-12
OPM %,-1267.0,-250.0,-19.0,92.0,,76.0,31.0,,,69.0,6.0,,8160
Other Income,0.0,0.0,0.0,-1.0,3,0.0,0.0,0,1,0.0,0.0,0,0
Interest,2.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0
Depreciation,1.0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0.0,0,0
Profit before tax,-10.0,-4.0,-1.0,33.0,-6,7.0,8.0,-5,-32,5.0,15.0,-18,-12
Tax %,-15.0,-39.0,3.0,27.0,-9,20.0,28.0,-31,-0,0.0,1.0,-1,
Net Profit,-11.0,-6.0,-1.0,24.0,-7,6.0,6.0,-6,-32,5.0,15.0,-18,-12
EPS in Rs,-10.47,-5.48,-0.61,23.06,-6.62,5.37,5.7,-5.67,-30.55,4.75,13.96,-17.20,-11.79
