,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,150.35,151.7,158.5,133.03,115.31,32.53,17.96,25.09,16.29,25.09,30.59,41.45,43.82
Expenses,138.89,141.11,148.93,127.71,120.84,55.81,70.17,26.85,16.62,22.95,24.86,35.8,37.34
Operating Profit,11.46,10.59,9.57,5.32,-5.53,-23.28,-52.21,-1.76,-0.33,2.14,5.73,5.65,6.48
OPM %,7.62,6.98,6.04,4.0,-4.8,-71.56,-290.7,-7.01,-2.03,8.53,18.73,13.63,14.79
Other Income,1.84,2.12,2.51,1.24,0.73,2.85,0.48,0.96,0.25,0.26,0.24,0.54,0.48
Interest,9.08,7.93,8.09,7.92,8.81,4.79,0.45,0.33,0.66,0.13,0.21,0.36,0.30
Depreciation,0.95,0.99,0.95,1.41,1.36,1.2,1.19,1.17,1.07,0.86,0.88,0.89,0.92
Profit before tax,3.27,3.79,3.04,-2.77,-14.97,-26.42,-53.37,-2.3,-1.81,1.41,4.88,4.94,5.74
Tax %,17.74,36.15,47.37,13.0,2.2,0.72,0.6,10.0,5.52,-0.71,0.61,8.7,
Net Profit,2.69,2.43,1.59,-2.41,-14.64,-26.22,-53.06,-2.07,-1.71,1.42,4.85,4.51,5.21
EPS in Rs,4.56,4.12,2.7,-4.09,-24.82,-44.45,-89.96,-3.51,-2.9,1.67,4.85,4.51,5.21
