,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,5,5,6,10,10,10
Reserves,0,0,0,0,0,0,0,4,5,4,0,-2,-12
Borrowings,0,0,0,0,0,0,0,0,0,0,0,1,5
Other Liabilities,0,0,0,0,0,0,1,10,7,0,0,0,2
Total Liabilities,3,3,3,3,3,3,5,19,17,11,11,10,6
Fixed Assets,0,0,0,0,1,1,1,1,1,1,0,0,0
CWIP,0,0,0,0,0,0,0,2,0,1,1,1,0
Investments,0,0,0,0,2,1,1,1,1,0,0,0,0
Other Assets,3,3,3,3,0,1,3,16,15,10,9,9,6
Total Assets,3,3,3,3,3,3,5,19,17,11,11,10,6
