,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.19,1.19,0.44,1.11,1.23,1.77,1.83,1.77,2.04,1.78,1.76,-0.00,0.0
Expenses,0.22,1.23,0.55,1.66,1.9,3.14,3.26,3.42,3.45,3.21,3.2,4.45,4.21
Operating Profit,-0.03,-0.04,-0.11,-0.55,-0.67,-1.37,-1.43,-1.65,-1.41,-1.43,-1.44,-4.45,-4.21
OPM %,-15.79,-3.36,-25.0,-49.55,-54.47,-77.4,-78.14,-93.22,-69.12,-80.34,-81.82,,
Other Income,0.03,0.04,0.12,0.57,0.69,1.5,1.3,1.21,1.34,1.21,1.42,1.21,1.0
Interest,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,0.0
Depreciation,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,0.01,0.01,-0.0,-0.0,-0.0,-0.00,0.0
Profit before tax,-0.00,-0.00,0.01,0.02,0.02,0.13,-0.14,-0.45,-0.07,-0.22,-0.02,-3.24,-3.21
Tax %,,,-0.0,-0.0,50.0,15.38,28.57,22.22,28.57,27.27,-0.0,25.62,
Net Profit,-0.00,-0.00,0.01,0.02,0.01,0.11,-0.09,-0.35,-0.05,-0.16,-0.02,-2.42,-2.35
EPS in Rs,-0.00,-0.00,0.01,0.02,0.01,0.11,-0.09,-0.35,-0.05,-0.16,-0.02,-2.42,-2.35
