,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,35.09,34.75,20.46,33.62,16.1,31.42,311.87,94.92,31.16,40.43,46.92,50.84,80.29
Expenses,19.02,18.88,16.73,19.96,17.3,21.26,303.34,97.74,28.08,21.12,29.72,35.75,69.08
Operating Profit,16.07,15.87,3.73,13.66,-1.2,10.16,8.53,-2.82,3.08,19.31,17.2,15.09,11.21
OPM %,45.8,45.67,18.23,40.63,-7.45,32.34,2.74,-2.97,9.88,47.76,36.66,29.68,13.96
Other Income,6.35,0.66,0.31,5.08,1.4,3.11,2.08,0.37,-0.18,-0.02,3.71,0.15,2.70
Interest,9.35,6.15,3.02,4.74,5.85,3.85,3.25,1.46,2.36,0.72,1.22,1.91,2.00
Depreciation,1.09,1.03,0.97,1.31,1.03,0.96,0.79,0.76,0.6,0.57,0.65,0.81,0.74
Profit before tax,11.98,9.35,0.05,12.69,-6.68,8.46,6.57,-4.67,-0.06,18.0,19.04,12.52,11.17
Tax %,31.39,23.96,540.0,19.46,26.5,93.97,31.05,21.2,166.67,30.83,26.79,26.04,
Net Profit,8.21,7.11,-0.22,10.22,-4.9,0.51,4.54,-3.68,0.05,12.45,13.95,9.26,7.96
EPS in Rs,0.1,0.08,-0.0,0.12,-0.06,0.01,0.05,-0.04,0.0,0.15,0.17,0.11,0.10
