,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1430.0,1669.0,1789.0,1646.0,1926.0,1871.0,2055.0,1723.0,1143.0,1438.0,1356.0,1370.0,1307
Expenses,1043.0,1287.0,1436.0,1516.0,1754.0,1761.0,1903.0,1763.0,1101.0,1243.0,1288.0,1275.0,1317
Operating Profit,388.0,381.0,353.0,130.0,172.0,110.0,152.0,-41.0,42.0,195.0,68.0,95.0,-10
OPM %,27.0,23.0,20.0,8.0,9.0,6.0,7.0,-2.0,4.0,14.0,5.0,7.0,-1
Other Income,34.0,34.0,42.0,43.0,88.0,184.0,382.0,523.0,73.0,20.0,10.0,-918.0,-920
Interest,57.0,51.0,60.0,72.0,109.0,136.0,180.0,338.0,227.0,205.0,165.0,201.0,217
Depreciation,37.0,39.0,38.0,77.0,102.0,104.0,102.0,84.0,78.0,90.0,75.0,70.0,70
Profit before tax,328.0,325.0,297.0,25.0,49.0,55.0,252.0,61.0,-189.0,-80.0,-162.0,-1093.0,-1217
Tax %,10.0,13.0,12.0,-38.0,29.0,-18.0,13.0,36.0,22.0,34.0,-12.0,3.0,
Net Profit,291.0,280.0,261.0,33.0,35.0,64.0,219.0,39.0,-148.0,-52.0,-181.0,-1057.0,-1161
EPS in Rs,26.3,25.03,23.49,2.85,2.56,5.35,19.0,3.05,-14.15,-5.02,-17.32,-101.14,-111.12
