,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1,1,3.0,3.0,2.0,2.0,7.0,5.0,57.0,186.0,1420.0,249.0,146
Expenses,1,1,3.0,2.0,2.0,2.0,7.0,6.0,49.0,167.0,1404.0,239.0,140
Operating Profit,-0,-0,0.0,1.0,0.0,0.0,-1.0,-1.0,9.0,20.0,17.0,10.0,7
OPM %,-0,-0,2.0,24.0,10.0,8.0,-9.0,-20.0,15.0,10.0,1.0,4.0,4
Other Income,-0,-0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0
Interest,-0,-0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,11.0,19.0,16.0,10.0,9
Depreciation,-0,-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-0,-0,0.0,1.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,-2
Tax %,,,33.0,32.0,33.0,20.0,-0.0,-1.0,29.0,-159.0,36.0,-150.0,
Net Profit,-0,-0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-2
EPS in Rs,,,0.03,0.4,0.04,0.06,-0.52,-0.68,-1.08,0.34,0.46,0.11,-1.25
