,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,592.18,239.56,259.16,258.33,69.22,48.19,24.25,24.47,14.79,0.96,0.97,1.49,6.70
Expenses,591.61,239.07,258.81,257.96,68.96,47.98,24.17,24.42,14.72,0.94,0.91,1.39,5.53
Operating Profit,0.57,0.49,0.35,0.37,0.26,0.21,0.08,0.05,0.07,0.02,0.06,0.1,1.17
OPM %,0.1,0.2,0.14,0.14,0.38,0.44,0.33,0.2,0.47,2.08,6.19,6.71,17.46
Other Income,0.23,0.02,-0.03,0.02,0.0,0.0,0.0,0.03,0.0,0.07,0.0,2.23,2.92
Interest,0.03,0.33,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.13,0.15,0.1,0.09,0.06,0.03,0.03,0.02,0.01,0.0,0.0,0.0,0.00
Profit before tax,0.64,0.03,0.19,0.28,0.2,0.18,0.05,0.06,0.06,0.09,0.06,2.33,4.09
Tax %,-1.56,633.33,42.11,32.14,35.0,33.33,20.0,16.67,16.67,11.11,16.67,0.86,
Net Profit,0.65,-0.16,0.11,0.19,0.13,0.13,0.04,0.05,0.05,0.08,0.05,2.31,4.08
EPS in Rs,1.3,-0.32,0.22,0.38,0.19,0.19,0.06,0.07,0.07,0.12,0.07,3.37,5.95
