,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1553.0,1578.0,1595.0,1643.0,1502.0,1460.0,1581.0,1669.0,1288.0,1085.0,1060.0,1241.0,1182
Expenses,1431.0,1471.0,1489.0,1516.0,1389.0,1360.0,1468.0,1581.0,1233.0,1061.0,1052.0,1210.0,1152
Operating Profit,122.0,107.0,106.0,127.0,113.0,100.0,113.0,88.0,55.0,24.0,8.0,30.0,29
OPM %,8.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,4.0,2.0,1.0,2.0,2
Other Income,3.0,-4.0,6.0,9.0,5.0,17.0,21.0,23.0,25.0,24.0,18.0,24.0,32
Interest,11.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Depreciation,27.0,28.0,28.0,29.0,29.0,29.0,28.0,26.0,20.0,16.0,12.0,12.0,12
Profit before tax,86.0,68.0,80.0,106.0,88.0,88.0,105.0,86.0,58.0,31.0,14.0,42.0,49
Tax %,22.0,11.0,13.0,29.0,30.0,31.0,26.0,27.0,27.0,17.0,12.0,24.0,
Net Profit,67.0,61.0,70.0,76.0,61.0,61.0,78.0,63.0,43.0,26.0,12.0,32.0,39
EPS in Rs,16.78,15.17,17.43,18.91,15.29,15.18,19.38,15.65,10.64,6.54,3.04,7.98,9.67
