,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,12,14,14,14,14,15,15,15,15,15,15,15.0
Reserves,90,87,91,83,78,58,64,64,63,53,54,63,57.0
Preference Capital,8,6,6,6,6,0,6,6,19,19,19,19,
Borrowings,105,100,95,110,105,142,130,148,37,58,45,9,25.0
Other Liabilities,85,92,106,110,90,46,79,79,202,191,201,190,168.0
Total Liabilities,291,291,306,317,287,260,288,307,318,318,315,277,264.0
Fixed Assets,101,96,95,89,87,72,68,73,80,76,73,62,61.0
CWIP,13,13,13,13,13,13,13,12,9,9,9,8,8.0
Investments,0,1,0,0,0,1,2,1,1,1,1,1,1.0
Other Assets,177,182,198,215,186,174,206,220,228,231,233,207,195.0
Total Assets,291,291,306,317,287,260,288,307,318,318,315,277,264.0
