,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.89,0.75,0.21,0.56,0.8,1.5,1.99,1.07,0.77,1.2,1.68,1.93,1.66
Expenses,0.8,0.28,0.28,0.32,0.45,0.51,1.41,0.68,0.87,0.86,0.74,0.65,0.68
Operating Profit,1.09,0.47,-0.07,0.24,0.35,0.99,0.58,0.39,-0.1,0.34,0.94,1.28,0.98
OPM %,57.67,62.67,-33.33,42.86,43.75,66.0,29.15,36.45,-12.99,28.33,55.95,66.32,59.04
Other Income,0.0,0.01,0.26,0.04,0.0,0.0,0.0,0.01,0.12,0.0,0.0,0.0,0.00
Interest,0.1,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.06,0.11,0.17,0.38,0.07
Depreciation,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.98,0.45,0.16,0.24,0.31,0.96,0.54,0.37,-0.04,0.23,0.77,0.9,0.91
Tax %,32.65,31.11,31.25,37.5,35.48,28.12,22.22,27.03,0.0,39.13,25.97,25.56,
Net Profit,0.67,0.31,0.1,0.14,0.2,0.68,0.42,0.27,-0.05,0.14,0.57,0.67,0.69
EPS in Rs,0.07,0.03,0.01,0.01,0.02,0.07,0.04,0.03,-0.01,0.01,0.06,0.07,0.07
