,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,118.0,124.0,104.0,97.0,91.0,73.0,75.0,102.0,83.0,78.0,108.0,151.0,165
Expenses,83.0,92.0,85.0,87.0,84.0,72.0,72.0,93.0,78.0,74.0,102.0,134.0,146
Operating Profit,36.0,32.0,20.0,10.0,7.0,1.0,4.0,9.0,5.0,4.0,7.0,17.0,19
OPM %,30.0,26.0,19.0,11.0,8.0,1.0,5.0,9.0,6.0,5.0,6.0,11.0,12
Other Income,11.0,11.0,11.0,10.0,12.0,12.0,10.0,10.0,15.0,8.0,14.0,104.0,107
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4
Profit before tax,44.0,41.0,28.0,18.0,17.0,10.0,11.0,16.0,16.0,10.0,18.0,116.0,121
Tax %,30.0,30.0,30.0,28.0,20.0,20.0,8.0,21.0,19.0,19.0,19.0,11.0,
Net Profit,31.0,29.0,20.0,13.0,13.0,8.0,10.0,13.0,13.0,8.0,15.0,103.0,108
EPS in Rs,9.66,8.92,6.18,3.95,4.15,2.49,3.06,4.0,4.06,2.42,4.67,32.28,33.61
