,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,585.0,417.0,266.0,234.0,237.0,215.0,225.0,240.0,330.0,358.0,485.0,660.0,680
Expenses,542.0,371.0,248.0,200.0,195.0,174.0,178.0,201.0,282.0,313.0,415.0,572.0,592
Operating Profit,43.0,46.0,17.0,34.0,42.0,41.0,47.0,39.0,48.0,45.0,70.0,88.0,87
OPM %,7.0,11.0,7.0,15.0,18.0,19.0,21.0,16.0,14.0,12.0,14.0,13.0,13
Other Income,16.0,-2.0,30.0,11.0,5.0,2.0,1.0,8.0,6.0,4.0,26.0,-41.0,-45
Interest,18.0,15.0,15.0,16.0,19.0,16.0,5.0,10.0,7.0,4.0,3.0,4.0,5
Depreciation,20.0,25.0,26.0,28.0,22.0,21.0,23.0,22.0,22.0,22.0,20.0,17.0,17
Profit before tax,21.0,3.0,6.0,1.0,6.0,5.0,19.0,15.0,24.0,24.0,74.0,26.0,21
Tax %,52.0,158.0,-57.0,123.0,31.0,106.0,47.0,15.0,20.0,18.0,17.0,74.0,
Net Profit,10.0,-2.0,9.0,-0.0,4.0,-0.0,10.0,12.0,19.0,19.0,61.0,7.0,2
EPS in Rs,2.03,-1.1,2.0,0.0,0.83,-0.07,1.99,2.46,3.83,3.8,11.26,1.26,0.36
