,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,43.0,53.0,59.0,55.0,49.0,51.0,68.0,77.0,68.0,67.0,98.0,112.0,106
Expenses,39.0,48.0,54.0,49.0,44.0,46.0,62.0,70.0,63.0,63.0,92.0,109.0,104
Operating Profit,4.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,5.0,3.0,6.0,3.0,2
OPM %,10.0,10.0,9.0,11.0,10.0,9.0,8.0,10.0,8.0,5.0,6.0,3.0,2
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0
Interest,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2
Profit before tax,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,3.0,-1.0,-2
Tax %,17.0,32.0,48.0,39.0,34.0,63.0,5.0,28.0,-40.0,-1.0,16.0,7.0,
Net Profit,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,2.0,-1.0,-2
EPS in Rs,0.06,1.11,1.17,1.08,0.92,0.44,1.1,1.43,0.67,-1.09,2.59,-1.06,-2.13
