,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.18,0.07,0.08,0.00,0.21,39.27,0.05,3.72,6.74,5.51,2.94,1.74,7.68
Expenses,0.19,0.07,0.07,0.02,0.27,39.03,0.28,3.68,6.61,5.41,3.14,1.57,7.77
Operating Profit,-0.01,0.00,0.01,-0.02,-0.06,0.24,-0.23,0.04,0.13,0.1,-0.2,0.17,-0.09
OPM %,-5.56,0.00,12.50,,-28.57,0.61,-460.0,1.08,1.93,1.81,-6.8,9.77,-1.17
Other Income,0.03,0.01,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.08
Interest,0.00,0.00,0.00,0.00,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.57
Depreciation,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
Profit before tax,0.00,0.00,0.00,-0.03,-0.07,0.24,-0.24,0.04,0.13,0.09,0.08,0.16,-1.12
Tax %,,,,0.00,0.0,16.67,0.0,0.0,23.08,22.22,25.0,25.0,
Net Profit,0.01,0.00,0.00,-0.04,-0.07,0.2,-0.25,0.04,0.11,0.07,0.06,0.12,-1.12
EPS in Rs,0.05,0.00,0.00,-0.19,-0.34,0.97,-1.21,0.19,0.53,0.34,0.29,0.58,-5.42
