,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,187.0,217.0,256.0,242.0,205.0,209.0,193.0,210.0,191.0,231.0,355.0,263.0,210
Expenses,179.0,178.0,216.0,214.0,181.0,174.0,168.0,187.0,171.0,198.0,308.0,254.0,203
Operating Profit,7.0,39.0,40.0,28.0,24.0,35.0,25.0,23.0,20.0,34.0,47.0,9.0,7
OPM %,4.0,18.0,16.0,12.0,12.0,17.0,13.0,11.0,11.0,15.0,13.0,3.0,3
Other Income,0.0,0.0,0.0,1.0,0.0,-3.0,-1.0,1.0,1.0,0.0,0.0,4.0,4
Interest,18.0,15.0,15.0,13.0,12.0,12.0,10.0,9.0,9.0,11.0,13.0,13.0,12
Depreciation,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,9.0,12.0,13.0,15.0,13
Profit before tax,-22.0,14.0,14.0,5.0,1.0,9.0,3.0,5.0,3.0,10.0,21.0,-15.0,-15
Tax %,33.0,33.0,31.0,32.0,67.0,52.0,-0.0,18.0,17.0,22.0,32.0,22.0,
Net Profit,-14.0,9.0,9.0,3.0,0.0,4.0,3.0,4.0,2.0,8.0,15.0,-12.0,-11
EPS in Rs,-33.86,21.36,21.97,8.09,0.98,10.13,8.09,10.51,5.32,18.92,34.05,-27.62,-25.09
