,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,3.0,148.0,176.0,133.0,63.0,15.0,0.0,0.0,0,0,0,0.0
Expenses,0,3.0,143.0,173.0,131.0,62.0,15.0,2.0,10.0,3,0,0,15.0
Operating Profit,-0,-0.0,5.0,3.0,2.0,1.0,-0.0,-2.0,-10.0,-3,-0,-0,-15.0
OPM %,,-2.0,3.0,2.0,1.0,2.0,-2.0,-9900.0,-17167.0,,,,
Other Income,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Interest,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Depreciation,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Profit before tax,-0,0.0,5.0,4.0,2.0,1.0,-0.0,-2.0,-10.0,-3,-0,-0,-15.0
Tax %,0,62.0,33.0,34.0,52.0,33.0,0.0,0.0,0.0,0,0,0,
Net Profit,-0,0.0,4.0,3.0,1.0,1.0,-0.0,-2.0,-10.0,-3,-0,-0,-15.0
EPS in Rs,,0.0,0.23,0.17,0.05,0.05,-0.02,-0.12,-0.65,-0.21,-0.03,-0.02,-0.92
