,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,584.0,635.0,635.0,805.0,752.0,834.0,1326.0,1269.0,1003.0,1447.0,2132.0,2249.0,2187
Expenses,541.0,614.0,604.0,773.0,704.0,759.0,1219.0,1169.0,950.0,1257.0,1836.0,1940.0,1933
Operating Profit,44.0,20.0,31.0,32.0,48.0,75.0,108.0,100.0,53.0,190.0,296.0,309.0,254
OPM %,7.0,3.0,5.0,4.0,6.0,9.0,8.0,8.0,5.0,13.0,14.0,14.0,12
Other Income,5.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,6.0,6.0,7.0,13
Interest,8.0,8.0,6.0,8.0,8.0,9.0,14.0,25.0,17.0,9.0,7.0,12.0,15
Depreciation,1.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,9.0,10
Profit before tax,39.0,13.0,23.0,22.0,37.0,66.0,90.0,72.0,32.0,180.0,286.0,295.0,242
Tax %,22.0,8.0,22.0,18.0,31.0,33.0,32.0,27.0,10.0,25.0,20.0,21.0,
Net Profit,31.0,12.0,18.0,18.0,25.0,44.0,61.0,52.0,29.0,135.0,230.0,233.0,194
EPS in Rs,4.75,1.84,2.92,2.93,4.16,7.24,10.08,8.58,4.76,22.37,38.08,38.51,32.04
