,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.08,0.04,0.00,0.00,0.00,0.61,0.00,0.33,0.04,0.00,0.16,3.84,8.71
Expenses,0.24,0.32,0.31,0.27,0.25,0.44,0.25,0.56,0.42,0.56,0.33,3.19,7.68
Operating Profit,-0.16,-0.28,-0.31,-0.27,-0.25,0.17,-0.25,-0.23,-0.38,-0.56,-0.17,0.65,1.03
OPM %,-200.0,-700.0,,,,27.87,,-69.7,-950.0,,-106.25,16.93,11.83
Other Income,0.0,4.51,0.17,0.07,0.07,0.08,0.08,0.09,0.09,1.87,0.02,0.04,0.04
Interest,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.0,0.0,0.00,0.0,0.0,0.00
Depreciation,0.01,0.08,0.26,0.24,0.24,0.21,0.19,0.17,0.16,0.11,0.0,0.0,0.00
Profit before tax,-0.17,4.15,-0.40,-0.44,-0.42,0.04,-0.36,-0.31,-0.45,1.20,-0.15,0.69,1.07
Tax %,-41.18,28.92,12.50,61.36,30.95,-100.0,30.56,25.81,22.22,29.17,-46.67,20.29,
Net Profit,-0.25,2.96,-0.34,-0.17,-0.28,0.08,-0.25,-0.24,-0.35,0.85,-0.21,0.54,0.82
EPS in Rs,-3.12,37.0,-4.25,-2.12,-3.50,1.0,-3.12,-3.0,-4.38,10.62,-2.62,6.75,8.40
