,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,85,85,85,85,85,85,85,85,85,85,85,85,85
Reserves,41,13,-15,-91,-120,-124,-65,-86,-70,-59,-47,-43,-43
Borrowings,235,207,176,121,86,172,175,170,161,146,124,125,125
Other Liabilities,121,134,167,172,199,162,87,114,139,123,129,110,137
Total Liabilities,482,439,413,287,250,296,282,283,314,295,291,277,304
Fixed Assets,153,174,156,147,140,133,128,126,118,155,146,136,134
CWIP,134,104,104,56,25,25,25,11,46,1,1,3,1
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,194,161,153,83,86,138,130,147,150,139,144,137,169
Total Assets,482,439,413,287,250,296,282,283,314,295,291,277,304
