,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,154.0,144.0,190.0,191.0,227.0,279.0,384.0,353.0,170.0,121.0,170.0,194.0,150
Expenses,150.0,140.0,185.0,186.0,221.0,273.0,377.0,343.0,174.0,123.0,173.0,217.0,173
Operating Profit,4.0,4.0,5.0,5.0,6.0,6.0,7.0,10.0,-4.0,-2.0,-3.0,-23.0,-23
OPM %,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,-2.0,-2.0,-2.0,-12.0,-15
Other Income,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,0
Interest,3.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,8.0,8
Depreciation,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,-8.0,-6.0,-6.0,-30.0,-31
Tax %,35.0,32.0,36.0,41.0,31.0,39.0,40.0,35.0,0.0,15.0,21.0,23.0,
Net Profit,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,-8.0,-5.0,-5.0,-23.0,-24
EPS in Rs,1.16,1.35,1.8,0.19,0.48,0.59,0.64,1.34,-3.98,-2.58,-2.23,-11.25,-11.73
