,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.34,0.21,0.43,0.37,1.47,1.5,0.18,0.13,0.05,0.00,0.0,0.0,0.03
Expenses,0.35,0.2,0.42,0.48,1.61,1.63,0.1,0.1,0.14,0.07,0.14,0.18,3.98
Operating Profit,-0.01,0.01,0.01,-0.11,-0.14,-0.13,0.08,0.03,-0.09,-0.07,-0.14,-0.18,-3.95
OPM %,-2.94,4.76,2.33,-29.73,-9.52,-8.67,44.44,23.08,-180.0,,-250.0,-500.0,-13166.67
Other Income,0.02,0.0,0.01,0.16,0.15,0.27,-0.02,0.03,0.16,-0.12,0.04,0.03,0.00
Interest,0.01,0.0,0.01,0.01,0.03,0.05,0.05,0.05,0.02,0.00,0.0,0.0,0.00
Depreciation,0.00,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00
Profit before tax,0.00,0.01,0.01,0.02,-0.02,0.09,0.01,0.01,0.05,-0.19,-0.1,-0.15,-3.95
Tax %,,0.0,0.0,50.0,0.0,33.33,300.0,200.0,20.0,0.00,0.0,0.0,
Net Profit,0.00,0.0,0.01,0.02,-0.02,0.06,-0.03,-0.01,0.04,-0.19,-0.1,-0.15,-7.28
EPS in Rs,0.00,0.0,0.04,0.01,-0.01,0.04,-0.02,-0.01,0.03,-0.13,-0.07,-0.1,-5.06
