,2017-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.48,17.14,19.15,7.1,25.8,26.73,26.54,31.9,44.29,45.36,41.67,58.06,68.93
Expenses,15.51,15.93,15.49,9.51,23.05,23.0,23.29,27.95,38.65,38.94,36.44,51.57,60.55
Operating Profit,-2.03,1.21,3.66,-2.41,2.75,3.73,3.25,3.95,5.64,6.42,5.23,6.49,8.38
OPM %,-15.06,7.06,19.11,-33.94,10.66,13.95,12.25,12.38,12.73,14.15,12.55,11.18,12.16
Other Income,0.07,0.02,0.06,0.15,0.15,0.08,0.16,0.24,0.06,0.08,0.24,0.52,0.22
Interest,0.59,1.2,2.42,0.95,1.4,1.22,1.08,1.13,1.29,1.42,1.11,1.37,1.5
Depreciation,0.31,0.17,2.35,0.34,0.57,0.58,0.75,0.66,0.79,1.03,0.98,1.09,1.45
Profit before tax,-2.86,-0.14,-1.05,-3.55,0.93,2.01,1.58,2.4,3.62,4.05,3.38,4.55,5.65
Tax %,32.17,164.29,54.29,21.97,6.45,27.36,43.04,13.75,16.3,28.64,39.35,31.21,34.51
Net Profit,-1.94,0.09,-0.48,-2.77,0.86,1.46,0.91,2.06,3.04,2.89,2.05,3.12,3.71
EPS in Rs,-2.77,0.09,-0.45,-2.62,0.81,1.38,0.86,1.95,2.87,2.73,1.94,2.95,3.51
